username, mac_address, start_time, usage_time, upload, download
offendedSwift4,15:1B:09:56:02:84,2022-11-30 00:01:27,16:24:52,2975362.53,6949495.96
hushedOwl9,05:34:1C:12:4C:F6,2022-11-03 01:41:47,7:25:16,1526862.92,9002872.73
madRuffs2,77:59:3C:19:5B:BD,2022-11-13 03:19:00,15:44:27,1419418.6,5199085.72
wakefulSausage4,36:6B:72:58:9B:F2,2022-11-02 05:36:43,1:09:03,6257771.68,4959065.05
resolvedSmelt1,6B:5C:1A:24:38:F3,2022-12-04 09:07:38,10:27:56,4507919.66,4158069.87
grizzledSalt4,5F:5B:1A:2F:B8:2D,2022-11-20 14:03:31,8:08:52,4723301.63,6375071.88
blissfulRelish2,36:5C:5A:0E:39:14,2022-11-26 22:20:22,0:05:06,7964914.84,6850970.56
truthfulWidgeon6,77:0B:64:6B:58:0E,2022-12-06 17:12:50,9:19:39,9550808.82,1681811.73
peacefulPorpoise2,70:79:1C:47:9D:6C,2022-11-03 23:20:40,13:23:45,4817722.84,1214813.83
aboardPaella8,63:11:07:03:76:B6,2022-11-28 06:42:22,5:07:26,500472.02,339648.2
trustingToucan8,65:06:2F:5B:5D:F9,2022-11-29 08:21:13,18:09:36,966598.0,1771738.93
dreadfulDoves6,23:75:6C:55:38:A5,2022-12-09 07:28:54,18:47:21,4699729.26,9715011.82
trustingPiglet8,14:75:70:6D:FE:BF,2022-11-17 13:19:08,6:30:09,764865.29,63063.76
sugaryThrush1,3F:7C:5A:1B:EB:66,2022-12-10 10:58:49,9:31:12,5975905.25,5161001.19
cheerfulDove5,48:29:25:4C:0C:4D,2022-11-21 00:36:40,22:27:11,4316419.44,1439692.42
crummyPorpoise2,44:7F:14:40:0A:32,2022-11-06 18:30:54,19:14:40,7540295.69,9691746.37
thriftyWigeon5,6B:4F:6C:4E:29:78,2022-11-16 03:25:36,5:12:09,4182242.52,7464173.13
selfishChile5,30:2C:01:4F:2F:31,2022-12-04 04:40:45,18:02:54,3732770.96,62778.17
empathicPretzels4,0C:37:50:40:67:BD,2022-12-19 22:10:15,5:08:17,9786281.13,4714624.02
dopeyTermite4,31:6A:6A:73:D7:0F,2022-12-14 13:33:33,9:21:13,744892.51,7138734.38
betrayedLocust4,39:3E:24:25:E4:6F,2022-12-05 02:24:10,2:33:32,3852662.29,2602912.96
lovesickLocust1,22:28:60:2F:CE:70,2022-11-28 05:29:09,18:09:42,2141282.31,4962447.55
somberWidgeon3,7B:34:17:32:86:79,2022-12-13 09:02:26,10:53:56,6740277.01,5030137.0
jealousChile7,76:1F:6B:0D:59:12,2022-11-17 13:12:53,22:02:50,3300440.49,9067523.05
pluckyWhiting4,0B:47:77:10:8A:7F,2022-12-10 14:19:08,3:38:23,850283.1,3650806.53
tautCrackers7,78:61:11:40:B1:93,2022-12-21 03:50:12,23:04:19,4741728.68,6680392.19
gloomyWildfowl8,23:72:4F:3B:2B:87,2022-12-18 05:44:21,4:59:26,2123256.21,6505798.02
puzzledDinosaur0,33:5E:7D:12:57:55,2022-11-28 19:35:56,17:04:48,2995787.88,5446628.61
enviousMandrill5,5C:43:28:38:73:C2,2022-12-10 16:43:47,0:19:54,9749937.73,6435225.65
truthfulLocust7,39:25:3B:4E:DC:37,2022-12-15 16:30:52,2:23:15,8907371.17,7682868.49
soreBobolink8,5F:15:10:7C:B6:F7,2022-12-19 15:13:21,15:06:32,8164563.45,8566231.3
puzzledCrane2,48:32:34:34:9C:2E,2022-11-16 00:54:06,7:08:46,6973177.58,8540608.27
relievedPiglet5,17:55:52:50:12:C5,2022-11-03 23:55:49,10:12:41,1839281.98,4549705.9
needfulBuck9,49:70:68:6E:C9:33,2022-11-27 21:06:38,22:59:10,9461052.23,8325591.12
ashamedCurlew8,4D:0D:01:41:6D:DB,2022-11-03 17:16:25,21:58:44,6876536.86,6715436.16
zestySyrup8,6A:39:65:0B:E8:B6,2022-12-22 00:40:33,0:57:36,81906.92,868705.69
dopeyDingo3,73:68:25:15:28:3B,2022-12-17 01:15:02,2:47:09,5512669.51,6006284.68
shamefulSardines2,29:70:70:27:5B:1E,2022-11-30 18:28:29,13:51:24,6693102.83,7920390.89
soreThrush7,43:42:2E:13:58:4D,2022-12-08 00:41:14,2:09:39,5106735.92,1869548.57
thriftyCheetah5,46:39:51:1A:F7:92,2022-11-05 17:06:42,5:07:52,6168966.66,9305092.72
thrilledBagels7,50:79:2F:0D:69:E7,2022-11-28 15:27:52,19:07:54,7932168.34,6801962.24
resolvedSmelt1,71:1D:3C:2C:58:11,2022-11-21 23:33:18,23:39:53,8148658.61,893362.11
bubblyPup3,64:49:78:40:44:7B,2022-12-12 09:00:44,3:20:08,6525916.26,4363131.75
brainyBittern5,0D:20:57:1B:DA:90,2022-11-13 12:21:36,22:32:34,5449402.65,1412816.38
ecstaticSnipe3,15:1A:2F:03:22:05,2022-11-11 19:21:08,16:34:34,4910425.86,6568508.62
lovesickLocust1,78:52:21:29:4F:83,2022-11-14 11:14:59,23:21:11,8707041.94,1944438.68
enragedLlama6,38:1F:00:4B:04:DF,2022-12-15 22:55:00,18:42:26,5012547.21,7299948.16
annoyedHare8,2F:7B:1C:3C:2F:AC,2022-11-14 16:51:11,12:19:05,6745175.05,9572500.66
amazedSeahorse9,56:07:3C:6F:88:58,2022-11-10 11:17:58,16:35:58,9072871.48,3218448.52
goofyTruffle4,5B:52:02:4D:4D:4F,2022-11-06 02:32:29,13:48:37,5522506.63,4256004.82
sugaryThrush1,23:02:18:3B:1C:2F,2022-12-14 17:50:01,1:25:50,8995195.02,558896.86
wearyOil6,3A:2C:1F:25:B2:22,2022-11-17 14:26:54,21:10:41,2169287.43,1179396.89
somberEland6,09:22:50:1E:94:66,2022-11-18 20:14:17,17:09:44,3094820.72,2203824.12
murkyLemur5,24:51:76:5B:11:EE,2022-12-15 23:31:42,6:44:44,7989330.81,2752751.62
bubblyChough1,67:7C:01:57:CA:00,2022-11-15 08:56:41,10:50:50,9057241.32,3781299.15
thrilledBagels7,1C:36:2C:3C:EA:95,2022-12-17 02:20:38,17:29:46,3988198.65,5484529.11
boredBobolink4,06:67:38:6A:7E:CF,2022-12-09 18:55:14,13:42:14,6822272.96,8325613.29
wingedHawk3,4E:62:5C:01:44:63,2022-12-02 06:57:00,18:09:03,3345656.8,5655147.58
cheerfulRuffs4,3D:2A:06:7A:BF:B0,2022-11-30 05:10:37,15:51:38,9723794.32,1841704.79
adoringHeron7,14:22:57:66:AD:FF,2022-11-02 01:15:17,12:38:45,9661372.83,4099743.13
peacefulCurlew2,73:23:2E:37:FB:79,2022-11-15 17:21:54,10:26:19,9649876.79,6373748.9
sorePudding2,4B:51:50:69:14:53,2022-11-16 07:15:26,1:03:53,233416.61,7196429.25
crushedViper6,77:3B:31:02:FE:F8,2022-11-02 00:01:20,7:13:26,1037961.93,5000041.62
pitifulJerky5,4C:5F:69:3B:BE:40,2022-12-14 09:31:14,2:40:36,3558059.58,913719.69
drearyOtter2,72:1B:11:7C:C8:30,2022-11-30 06:44:50,12:54:15,9988753.8,5365930.52
dreadfulChile3,3A:7D:05:59:B1:A9,2022-11-11 02:51:09,13:15:08,1681436.93,9558017.82
pacifiedTortoise8,78:5B:11:15:06:3D,2022-12-11 01:24:04,3:11:03,5904769.61,6034342.66
dreadfulPoultry2,58:04:09:20:25:BE,2022-12-12 08:02:45,12:23:48,3295020.09,4730329.87
annoyedToucan3,72:2E:44:60:4B:4C,2022-11-29 03:21:24,20:22:18,5537760.03,4446829.36
alertLion9,42:53:5A:19:17:DD,2022-11-16 22:24:04,12:36:33,8524550.69,4219638.24
worldlyWasp5,6C:1A:6B:3D:E3:B8,2022-11-21 06:24:27,4:48:44,315127.08,2444415.74
ardentLlama3,3A:58:58:06:A8:1C,2022-12-11 04:15:42,16:51:32,4406378.42,7568688.8
grudgingCake1,31:37:59:39:16:3D,2022-12-08 22:29:08,16:28:05,2834492.51,9456509.68
finickyLard4,6B:39:6D:09:A0:1C,2022-12-13 10:49:32,8:40:08,9070262.45,458809.35
sugaryRuffs6,3F:64:36:21:CE:0B,2022-12-22 02:48:56,17:00:08,3164585.01,2663614.45
morbidLemur8,7F:68:1D:6D:AD:CF,2022-11-12 16:19:42,10:18:58,927949.8,5064420.71
ardentPup5,76:43:1A:71:2C:D5,2022-11-16 12:32:55,8:14:45,4908577.36,5006208.27
peacefulEland1,3B:38:2B:53:B7:F6,2022-11-14 13:18:33,16:02:18,8946360.29,2612393.78
zestyShads3,3D:2F:36:0B:C1:44,2022-12-07 08:01:00,4:18:20,1833005.01,511014.55
holisticLlama3,18:2E:1C:0E:00:D2,2022-12-18 12:25:17,4:00:57,1065623.44,2025221.35
aloofDinosaur1,55:63:72:61:40:BD,2022-11-04 18:04:04,15:07:37,6603752.02,2308451.73
lyingWigeon9,5C:14:28:2E:DE:01,2022-11-30 02:25:02,12:57:19,3616239.46,3147423.52
cockyLemur2,29:48:49:44:12:C4,2022-12-01 01:33:32,9:28:52,8574029.28,3616065.45
mercifulCoconut8,25:7B:28:41:FA:E2,2022-11-25 07:25:05,22:14:54,6844442.23,9548826.47
grizzledPoultry1,12:00:12:60:AC:B7,2022-12-05 03:16:11,10:02:00,283091.23,8821382.74
gloomySeagull0,00:0E:02:5C:B8:67,2022-12-09 00:44:24,12:55:00,3582675.53,3272518.23
madCaribou4,4A:1A:21:21:6F:95,2022-11-28 18:03:40,5:03:38,3385238.6,8251447.52
joyfulBagels6,35:7F:55:33:A7:77,2022-12-13 20:11:58,9:06:18,6090949.58,7946845.17
mellowAbalone3,7F:04:7F:2F:EB:CF,2022-12-02 15:24:24,5:51:33,5222528.24,9264840.14
euphoricWildfowl2,60:21:38:0F:48:1D,2022-12-14 19:23:22,10:29:06,1577096.49,8385493.33
amazedDoughnut0,7F:7D:4E:42:EA:BE,2022-11-30 14:06:31,18:43:23,3227999.79,1661310.08
puzzledHyena9,7E:4A:47:44:D2:E4,2022-12-14 20:56:36,10:12:08,1393120.07,2357710.12
goofyLion3,4A:2D:3F:4B:DD:46,2022-11-18 10:47:01,7:03:49,3288980.16,5521603.41
ecstaticTruffle7,1B:30:69:71:DC:9F,2022-11-13 13:36:13,23:25:03,995725.07,9018271.25
grizzledPoultry1,78:1B:2A:61:7A:A3,2022-12-20 18:20:52,22:41:54,2957199.51,9769433.66
similarLion3,5A:59:69:7D:1D:D4,2022-11-24 05:17:03,20:14:11,7910395.69,9723294.16
mildTuna6,3E:0E:2A:10:9A:4B,2022-12-16 08:32:57,22:33:07,6392473.92,2902065.35
alertLion9,5A:60:75:5A:B9:F9,2022-11-15 12:47:03,21:51:07,955483.65,2176959.36
dearLapwing0,38:38:75:17:58:87,2022-11-04 18:00:20,2:11:42,397235.47,5267182.07
stressedToucan1,0E:57:72:5D:01:1B,2022-11-12 16:44:12,5:48:34,1532038.73,1761640.62
needfulOil6,60:28:63:12:E1:FF,2022-12-07 22:06:19,16:31:48,3185124.8,8801143.4
enragedTomatoe4,7A:44:61:3A:5C:A3,2022-11-19 01:27:02,16:08:03,8306443.83,1718556.21
enragedCrackers2,03:2F:09:5E:3D:78,2022-12-14 18:12:05,17:25:40,5532942.1,8926596.0
pacifiedCrane8,46:50:28:4C:3D:C7,2022-11-05 02:50:37,2:41:14,418337.93,3996678.71
eagerLemur2,3B:06:04:18:7E:18,2022-12-07 05:40:57,10:43:11,733879.63,3784225.03
enragedFerret3,4F:34:30:43:EA:F6,2022-12-17 06:59:34,18:58:00,353558.2,8965414.22
truthfulOtter5,52:77:20:0D:A8:E4,2022-11-29 04:03:26,9:37:32,5242600.84,9098085.36
humorousPudding5,6E:6E:33:5B:6C:AC,2022-11-01 20:26:48,8:08:41,6963764.84,8621446.91
affectedCod5,0C:0C:3F:25:36:D2,2022-11-13 22:49:59,21:17:39,9142711.16,2797766.28
enviousAbalone2,67:6E:3E:77:0D:ED,2022-12-04 00:40:12,15:14:22,3146635.56,2768121.73
gloomyWildfowl8,23:72:4F:3B:2B:87,2022-12-18 00:44:55,10:30:50,4392599.25,8108424.95
grizzledZebra7,65:29:45:25:32:38,2022-12-01 21:10:45,10:16:14,2088735.87,1938286.69
resolvedGatorade0,35:55:16:4C:2A:8C,2022-12-13 01:46:17,2:55:53,3813150.23,1964543.91
grizzledMare6,15:39:7B:77:01:8E,2022-11-18 21:31:20,6:46:37,5487762.22,5027019.97
eagerBoars5,3F:0E:54:2F:82:34,2022-11-02 12:49:27,21:54:16,3482446.41,9137389.75
annoyedIcecream2,61:49:0D:40:9C:53,2022-12-06 05:03:37,15:33:11,1747637.94,4194102.05
spiritedBoa4,04:17:30:2D:67:15,2022-12-17 15:54:37,5:15:32,2360711.55,4679576.32
sadVenison1,2B:3B:1C:38:CA:71,2022-12-06 19:44:53,5:39:02,6910352.59,3032430.15
scornfulAbalone2,23:0C:2E:6C:14:8A,2022-12-19 19:56:34,2:10:39,9477860.57,8834438.88
dearBuzzard8,76:2E:1D:15:C1:C0,2022-11-13 07:41:25,9:55:44,138994.63,2764827.58
sadVenison1,6F:4B:59:79:52:A1,2022-11-22 02:27:59,8:17:00,1477025.47,8772159.09
aloofThrush5,5A:21:10:53:D4:F6,2022-12-03 08:49:07,22:17:12,1932990.1,9391941.06
chicHoopoe1,7D:5D:7F:21:C0:C9,2022-12-11 15:25:46,15:02:44,4252815.53,2994891.71
lyingTruffle6,6F:20:0F:06:88:9D,2022-12-16 04:15:06,5:09:30,8637861.73,3676146.9
lazyApples0,69:09:16:75:66:34,2022-11-29 07:41:52,0:22:38,5887385.09,2605958.63
ecstaticSnipe3,69:4F:35:58:59:46,2022-12-07 10:06:55,11:39:31,4595921.05,6635650.21
puzzledCockatoo3,0A:3F:79:70:A5:63,2022-11-02 13:00:17,8:49:18,2007074.53,5191330.61
wingedDunbird7,24:26:36:7B:86:55,2022-12-22 06:36:57,10:11:01,4783058.13,1559531.38
thriftyOcelot2,3D:56:5B:02:03:0D,2022-12-02 22:25:27,10:33:09,5570627.65,3015005.33
cheerfulSnail7,13:65:0B:7C:CC:28,2022-12-04 09:34:57,8:53:31,4172475.06,719932.5
wornoutRaisins8,0B:66:15:29:3B:7C,2022-11-29 21:33:41,13:21:59,2377250.81,3579655.39
cheerfulSalt1,45:68:77:02:9E:AE,2022-11-23 09:57:02,5:59:36,985749.69,5007061.26
pacifiedBobolink0,0F:4D:75:61:A0:8B,2022-11-03 17:39:36,9:18:37,3281144.94,1990684.7
wrathfulToucan3,29:78:1C:65:3A:82,2022-12-16 10:53:13,7:33:59,8834081.57,4945896.92
affectedMeerkat3,40:61:03:45:7C:85,2022-11-19 04:21:18,8:42:52,9146532.89,2042440.62
ecstaticBurritos9,5B:09:29:62:1B:E9,2022-12-04 11:29:33,19:00:24,1614275.32,8938907.97
insecureCordial6,31:37:35:2D:B6:E9,2022-11-23 03:15:04,0:35:12,938397.75,1592577.51
blissfulSmelt3,4F:3C:38:0C:48:9F,2022-11-20 16:54:12,9:16:49,4163364.59,9537060.56
thrilledLizard1,69:6D:5F:72:72:C7,2022-11-17 06:29:49,13:21:17,2455437.4,464185.31
mildBuck7,09:21:51:77:A6:69,2022-11-25 06:42:46,14:31:47,9180423.15,240706.4
jealousChile7,18:6C:36:24:17:CB,2022-12-14 01:43:16,12:15:10,1738004.03,5159075.15
ecstaticBurritos9,71:4F:0B:43:42:B0,2022-11-24 02:57:00,10:13:02,6226169.3,5413350.92
wingedDunbird7,11:3E:3A:04:7F:F9,2022-12-11 06:57:13,21:14:58,5153723.29,206039.87
ashamedMandrill7,17:68:71:52:5E:39,2022-11-02 03:30:46,7:12:49,3776737.84,4157118.27
affectedGelding2,19:2C:25:4A:B8:56,2022-11-27 11:23:02,23:50:22,9006226.95,7802235.95
euphoricPlover1,40:67:5A:3F:7D:DD,2022-11-14 15:25:07,2:39:16,1334443.4,6491229.3
finickyToucan2,3F:34:48:68:A0:68,2022-11-20 21:45:10,8:29:47,4938372.17,3190926.26
boastfulFalcon4,41:69:4E:1B:A7:E6,2022-11-04 04:41:16,4:05:29,8136184.16,7883485.85
outlyingThrush5,3C:16:7F:43:54:0F,2022-12-04 14:54:01,23:52:20,4807069.98,3148886.27
exactingCurlew9,54:1E:11:52:10:33,2022-11-16 10:14:36,10:14:43,913456.18,5342864.87
lovesickDoves1,76:44:54:4B:7F:D0,2022-12-16 17:00:04,10:16:54,8074011.66,4866203.78
boredPie1,4F:46:62:20:A6:26,2022-12-08 01:49:59,4:42:12,6545597.94,3375163.56
sincereSnail6,0B:20:10:52:E2:90,2022-12-07 06:50:47,0:59:11,8787131.84,5823303.42
emptyTuna3,29:0E:1A:3C:26:E9,2022-11-21 23:35:24,7:57:30,6392358.95,2006876.65
sorePudding2,4B:51:50:69:14:53,2022-11-20 04:07:54,13:25:44,166157.2,5736854.44
panickySeahorse9,2B:59:33:49:DE:8A,2022-11-05 05:58:16,7:45:09,4869077.64,5782149.69
scornfulChamois5,3C:11:58:40:0D:87,2022-11-05 14:39:02,20:12:40,3639555.65,1087301.75
insecureWhiting8,6B:76:06:15:42:1B,2022-11-28 02:55:56,2:17:01,3769723.74,8555649.4
joyfulBittern1,01:3E:27:7C:3B:84,2022-11-23 14:10:03,0:52:19,737787.18,3870555.55
curiousBobolink4,65:5C:5C:55:A7:1F,2022-12-06 10:11:33,8:15:02,1599063.47,3795322.79
dearWigeon4,1F:11:78:69:12:27,2022-11-03 13:30:18,9:42:28,2108377.23,7329637.76
excludedBurritos8,7B:20:33:02:B0:63,2022-11-15 17:36:39,4:20:45,6181163.24,7451613.45
aloofDinosaur1,55:63:72:61:40:BD,2022-11-16 14:06:03,8:40:37,4765389.06,598479.07
excludedWildfowl6,23:18:52:50:C0:D9,2022-11-13 08:17:27,16:10:07,5522341.41,9994748.19
crushedDoves4,56:2B:12:23:2C:9E,2022-11-21 08:01:45,9:25:51,8291471.02,9698916.66
adoringBaboon0,27:4B:0B:0F:31:17,2022-11-04 06:55:46,12:33:35,465870.02,6177595.46
cheerfulSnail7,13:65:0B:7C:CC:28,2022-11-26 19:49:17,17:37:53,8050024.82,678801.29
forsakenMallard1,60:6E:1A:4D:81:88,2022-11-06 01:37:19,18:16:10,7452729.94,796727.05
giddyTomatoe3,54:1A:1C:34:A3:B1,2022-11-30 23:31:43,4:23:16,3514779.46,3186311.63
anxiousSheep8,11:3B:2D:2A:76:D2,2022-12-05 16:44:37,12:16:37,2043723.19,3282091.97
kindPudding9,0F:61:4B:71:0A:18,2022-12-07 07:33:53,6:42:07,2299033.01,3141124.64
giddyEland3,15:5D:76:4D:DE:3D,2022-11-16 12:08:16,2:48:09,5448339.05,4604492.62
enragedFerret3,24:4E:7C:3C:FD:78,2022-11-25 00:16:11,21:14:51,2840180.15,4582484.81
stressedPretzels8,2D:56:2D:4C:EC:C7,2022-12-15 08:16:29,2:59:38,5818530.04,9383312.86
jubilantCake7,5C:7B:03:09:FE:7F,2022-11-07 02:45:06,15:53:38,1019956.66,7832198.0
guiltyDingo4,63:6D:1E:1A:BE:C4,2022-11-02 02:20:05,6:47:02,6704332.96,1813924.0
blissfulOcelot7,27:34:5B:0A:00:D5,2022-12-11 10:20:23,5:26:30,7973850.2,2802056.0
similarLlama8,2C:0F:47:06:C4:44,2022-12-08 00:49:51,23:07:03,491086.02,6971035.31
gleefulMackerel9,11:7C:43:70:AC:7D,2022-12-13 22:55:02,1:08:55,6689428.65,5205011.68
dearMare0,74:10:1A:02:7D:C5,2022-12-13 01:31:59,15:49:47,3475783.21,8548667.08
peacefulCurlew2,11:32:37:7A:28:E8,2022-11-18 08:14:11,21:06:18,2547453.48,1955280.82
giddyEland3,15:5D:76:4D:DE:3D,2022-11-04 20:23:18,0:29:02,1603707.32,741897.59
debonairCheetah1,5A:47:63:25:D6:0A,2022-11-04 07:22:08,12:48:29,5305133.21,1690628.89
sincereOtter5,4D:3E:48:67:53:A6,2022-11-19 14:05:23,13:31:34,605374.99,161750.49
gleefulLeopard9,2F:23:75:6B:F7:F0,2022-11-21 18:36:00,21:11:01,8736418.55,9092064.41
goofyTruffle4,5B:52:02:4D:4D:4F,2022-11-20 15:08:42,23:47:16,7613060.94,6427742.75
offendedDingo2,44:2B:1C:01:F7:3C,2022-11-28 08:35:31,7:26:32,239020.0,640897.34
empathicCockatoo0,39:67:6C:34:12:51,2022-11-01 21:43:42,21:43:42,1601945.75,9313515.52
jumpySmelt3,6F:13:5F:28:BA:1A,2022-11-09 17:57:34,5:57:17,3263822.08,8995259.44
sadLocust2,34:05:24:78:85:06,2022-11-17 10:12:25,8:41:39,5589740.48,8000879.65
gloomyWildfowl8,4B:7E:0A:2B:64:B6,2022-11-25 07:48:36,3:16:53,8383623.67,3343077.78
affectedMeerkat3,42:42:75:10:FC:A0,2022-11-26 00:32:38,18:37:38,5817250.75,274245.37
dreadfulLemur7,25:59:21:4A:9A:78,2022-11-01 22:21:43,6:00:37,458105.56,7781309.5
worriedJaguar4,46:72:18:60:2E:F4,2022-11-15 07:22:42,23:51:42,8755970.06,3993887.26
joyfulRuffs8,1E:3F:46:0B:48:59,2022-12-13 01:26:02,20:12:19,6132702.8,7395436.36
ardentLard2,43:46:71:7B:A9:8C,2022-12-16 11:44:56,1:36:40,8288907.4,292755.33
similarMandrill8,64:0A:0F:59:AF:57,2022-11-13 01:09:54,17:37:45,5881964.32,9594217.34
grudgingRuffs2,4D:18:72:6D:26:DB,2022-12-09 12:49:59,22:48:20,2306780.16,9094782.84
ecstaticFerret1,38:4C:4F:06:9C:C1,2022-12-14 23:31:46,16:21:03,7468719.24,3182648.27
dearBuzzard8,76:2E:1D:15:C1:C0,2022-11-27 05:14:15,18:07:29,8962409.35,6717706.5
mellowAbalone3,7F:04:7F:2F:EB:CF,2022-11-03 15:04:52,6:05:02,5820972.93,2321984.24
crushedLollies8,2F:63:58:7C:C6:D8,2022-11-19 06:26:45,11:20:09,758348.08,9597963.24
exactingCake2,62:0D:35:55:75:D2,2022-11-29 02:45:20,11:13:44,3757789.77,5067536.7
solidPup7,4F:1F:49:1C:CF:CB,2022-12-09 11:01:04,6:21:50,1593620.13,7255997.7
sadLocust2,72:4C:16:6F:26:B3,2022-11-10 11:40:15,14:18:50,7005239.4,9344473.55
blissfulSmelt3,4F:3C:38:0C:48:9F,2022-12-13 23:08:21,15:34:49,2300689.82,8017338.58
grizzledZebra7,45:6E:15:3C:A2:F8,2022-12-01 02:44:56,1:14:58,4876141.67,6540665.68
troubledCurlew9,59:48:2B:2D:2C:4A,2022-12-02 20:35:11,5:34:26,7989336.19,699140.91
gleefulMackerel9,0C:43:26:29:8F:D9,2022-11-21 07:57:21,14:48:03,199237.92,1364195.35
madFlamingo7,6E:5D:4F:50:9F:E7,2022-12-06 08:59:03,6:45:22,2706344.46,9033831.36
mildCoati2,34:4D:1A:1F:6E:19,2022-11-24 07:39:45,7:16:05,4743334.98,5753275.17
trustingCamel4,59:32:0E:59:84:17,2022-11-17 09:51:01,9:40:15,1848069.86,5894330.74
emptyOcelot4,13:70:60:63:29:E9,2022-11-14 18:43:43,2:45:09,1146837.5,610764.34
dearLapwing0,38:38:75:17:58:87,2022-12-16 23:15:26,22:06:39,3064443.24,3355587.89
crushedPear0,6A:09:0F:7A:D1:E3,2022-11-28 18:46:35,6:24:49,6896755.7,6482160.78
fondCamel8,56:6D:78:42:48:39,2022-11-09 21:51:30,8:32:49,4586655.24,1581786.71
ashamedCake4,45:2A:33:16:F9:17,2022-12-06 20:10:29,2:05:44,911649.3,7206826.0
sincereTacos9,5E:6D:31:61:EF:06,2022-11-28 07:53:40,5:26:57,6372330.6,1877593.56
dreadfulTuna0,2A:60:4A:26:A0:AD,2022-12-21 21:20:10,17:51:57,197834.85,2431558.45
pridefulBagels5,27:2B:09:05:89:2A,2022-12-12 07:50:10,16:04:28,5592163.27,3525650.8
peacefulMackerel2,4D:5F:00:40:50:7D,2022-11-14 09:30:39,23:57:43,3989920.31,8483904.47
similarTacos0,06:04:1C:2E:84:98,2022-11-08 13:35:09,15:58:42,8088941.62,7945086.91
pitifulJerky5,0F:73:2A:06:69:5E,2022-11-18 14:05:49,2:14:06,6541355.7,8242449.47
debonairPaella0,6D:4C:03:47:19:90,2022-11-18 16:43:47,12:10:18,3074881.2,4937578.48
hushedSalt1,5B:19:5F:1D:B3:D1,2022-12-01 19:09:49,5:11:41,1547117.75,6010955.53
sincereEland6,3C:5E:19:5C:B0:9F,2022-11-01 11:26:05,11:26:05,6312308.26,885652.29
aboardSmelt2,52:7A:66:2E:0B:F0,2022-11-27 22:19:37,22:36:22,4953085.06,8254680.27
emptyOcelot4,7D:09:68:1E:45:93,2022-11-08 23:03:54,15:15:25,6391415.27,7953592.47
forsakenPiglet9,37:1A:07:3C:3B:F6,2022-12-10 18:41:18,12:30:23,4230895.08,4934931.14
peacefulEland1,3B:38:2B:53:B7:F6,2022-11-06 19:25:58,21:34:20,9703142.09,4269447.1
dearMare0,2D:68:17:3E:01:DC,2022-11-09 13:50:17,19:57:17,9344567.72,981907.58
spiritedOtter3,53:08:0B:13:1C:24,2022-11-21 05:31:27,15:16:45,4587584.96,1245335.21
similarLlama8,2C:0F:47:06:C4:44,2022-11-02 16:38:34,1:33:56,9851088.53,9395894.16
cautiousTomatoe9,10:78:06:2D:8F:64,2022-12-03 06:11:13,13:57:35,9504645.75,980863.95
vengefulDunbird0,22:08:00:2B:7C:B4,2022-11-05 02:44:17,21:02:28,5764931.08,8496728.97
drearyOryx0,6C:0E:17:64:EC:8A,2022-12-10 13:27:53,8:44:02,366933.57,2956576.31
mereSalami0,76:72:43:2B:8E:0D,2022-11-27 20:16:15,17:08:19,2622747.93,5420405.58
amusedWigeon1,02:5D:37:08:5D:0D,2022-11-26 07:26:36,10:20:18,9256735.27,3209906.32
stressedEagle9,68:79:14:4F:78:50,2022-12-09 18:09:38,6:41:01,8323251.95,1338168.27
culturedTermite0,07:0B:09:42:A6:5A,2022-12-07 22:38:16,14:35:01,9282435.87,6803090.52
soreCaribou1,59:58:35:27:94:4B,2022-12-22 06:40:34,23:13:25,9490444.67,1820056.18
panickyDinosaur6,12:41:1F:15:5B:AF,2022-12-02 02:35:04,14:55:04,7420452.22,7940286.26
anxiousSeahorse9,40:3E:24:4D:72:FC,2022-11-12 15:37:41,8:47:11,534026.46,5737021.78
holisticPie8,39:12:0E:0D:6D:F9,2022-12-20 18:48:57,14:30:12,8843282.64,588983.68
importedMackerel7,33:51:5A:7C:D8:34,2022-11-11 19:04:20,16:12:18,8550317.6,3099432.71
troubledRaisins5,6D:30:01:1D:15:C8,2022-11-01 14:42:44,14:18:38,832944.78,5663488.92
insecureAntelope7,3F:56:51:4F:7F:81,2022-11-01 20:45:20,4:38:59,2376210.45,3037821.5
worldlyMoth1,62:20:1B:41:2C:24,2022-12-06 19:28:53,17:11:49,998781.0,5253122.91
wakefulWasp7,38:66:09:55:6B:30,2022-12-12 19:40:54,3:02:30,920458.37,9764862.34
eagerWigeon4,6A:2A:1E:12:A6:5C,2022-11-09 12:25:39,9:24:42,5219621.55,7259289.71
soreSardines3,5F:57:6D:3A:23:83,2022-12-22 02:39:21,6:53:47,7422161.95,4942553.81
betrayedLocust4,4F:35:7B:0B:45:83,2022-11-17 22:00:42,16:25:12,1324731.72,4098661.66
enragedBittern9,55:3E:7E:2A:03:89,2022-11-13 06:02:10,15:45:57,2188941.44,6626337.17
obsessedDunbird3,61:25:14:58:03:B6,2022-11-05 19:23:58,11:09:06,4384777.47,4487366.67
annoyedRat5,01:25:63:04:BB:D1,2022-11-15 11:11:43,8:02:58,7969090.5,8523162.75
wingedSeafowl9,62:08:41:63:4E:07,2022-11-10 19:09:30,19:11:20,9979398.45,8741790.28
sincerePepper1,15:4F:6A:04:8A:D7,2022-11-18 04:48:50,11:21:01,6344016.48,5262510.54
